2|choose_object|0|["choice"]|-|["Full Game Seat 1"]
930|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
932|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
934|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
936|priority|0|["pass_priority"]|-|["Pass priority"]
938|priority|1|["pass_priority"]|-|["Pass priority"]
940|target|0|["target"]|-|["Avacyn, Angel of Hope"]
942|priority|0|["pass_priority"]|-|["Pass priority"]
944|priority|1|["pass_priority"]|-|["Pass priority"]
946|priority|0|["activated_ability"]|-|["Serra Angel — Cast Serra Angel"]
948|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
950|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
952|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
954|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
956|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
958|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
960|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
962|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
964|mana_payment|0|["mana_ability"]|-|["Plains — {T}: Add {W}."]
966|mana_payment|0|["mana_pool"]|-|["Spend white mana from pool"]
968|priority|0|["pass_priority"]|-|["Pass priority"]
970|priority|1|["pass_priority"]|-|["Pass priority"]
972|priority|0|["pass_priority"]|-|["Pass priority"]
974|priority|1|["pass_priority"]|-|["Pass priority"]
976|priority|0|["pass_priority"]|-|["Pass priority"]
978|priority|1|["pass_priority"]|-|["Pass priority"]
980|declare_attacker|0|["declare_attacker"]|-|["Brimaz, King of Oreskos attacks Full Game Seat 2"]
982|declare_attacker|0|["declare_attacker"]|-|["Captain of the Watch attacks Full Game Seat 2"]
984|declare_attacker|0|["declare_attacker"]|-|["Cat Soldier Token attacks Full Game Seat 2"]
986|declare_attacker|0|["declare_attacker"]|-|["Cat Soldier Token attacks Full Game Seat 2"]
988|declare_attacker|0|["declare_attacker"]|-|["Elesh Norn, Grand Cenobite attacks Full Game Seat 2"]
990|declare_attacker|0|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 2"]
992|declare_attacker|0|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 2"]
994|declare_attacker|0|["declare_attacker"]|-|["Soldier Token attacks Full Game Seat 2"]
996|priority|0|["pass_priority"]|-|["Pass priority"]
998|priority|1|["pass_priority"]|-|["Pass priority"]
1000|priority|0|["pass_priority"]|-|["Pass priority"]
1002|priority|1|["pass_priority"]|-|["Pass priority"]
1004|priority|0|["pass_priority"]|-|["Pass priority"]
1006|priority|1|["pass_priority"]|-|["Pass priority"]
